"","LATITUDE","LONGITUDE","cost","date"
"24438",42.001565482,-87.673510568,17875,2013-10-28
"24439",41.832181567,-87.674955861,17875,2013-11-18
"24440",41.879912565,-87.696400938,17875,2013-10-17
"24441",41.70630752,-87.627750373,17875,2013-11-08
"24442",41.950850902,-87.736867666,17875,2013-10-31
"24443",41.911101315,-87.731103834,17875,2013-10-21
"24444",41.940438474,-87.659131655,17875,2014-01-30
"24445",41.94385313,-87.703918746,260000,2014-05-01
"24446",41.94379145,-87.703917341,260000,2014-05-02
"24447",41.944230114,-87.703097694,260000,2014-05-05
"24448",41.944231927,-87.703160515,260000,2014-05-05
"24449",41.944212454,-87.703255665,260000,2014-05-05
"24450",41.94418898,-87.703295345,260000,2014-05-05
"24451",41.944212148,-87.703240836,260000,2014-05-05
"24452",41.944138499,-87.703239407,260000,2014-05-05
"24453",41.94406485,-87.703237979,260000,2014-05-05
"24454",41.943991201,-87.70323655,260000,2014-05-05
"24455",41.870944163,-87.71606225,17875,2013-10-18
"24456",41.989678337,-87.656655218,6300,2013-10-18
"24457",41.947499101,-87.695034067,2200000,2014-01-09
"24458",41.939891956,-87.705040447,2e+05,2013-12-02
"24459",41.940970126,-87.659147334,4e+05,2014-01-14
"24460",41.896590498,-87.668677442,1934500,2014-02-05
"24461",41.893871348,-87.615274777,99000,2013-11-26
"24462",41.893871348,-87.615274777,99000,2013-11-05
"24463",41.890883818,-87.634974086,99000,2014-01-29
"24464",41.887874848,-87.630884851,4250,2013-10-23
"24465",41.790595046,-87.796257028,240000,2014-04-11
"24466",41.790537481,-87.796254713,240000,2014-04-11
"24467",41.999886503,-87.817749115,437000,2014-03-07
"24468",41.686980735,-87.668104551,17875,2013-10-22
"24469",41.688698002,-87.667126343,17875,2013-10-22
"24470",41.918125383,-87.679962138,17875,2013-12-16
"24471",41.925956225,-87.667530953,750000,2014-01-17
"24472",41.951008811,-87.682165512,160000,2013-12-17
"24473",41.886848295,-87.652234161,20000,2013-11-05
"24474",41.958034466,-87.721763773,250000,2013-11-25
"24475",41.937861259,-87.683304232,250000,2013-12-18
"24476",41.896556106,-87.717716043,17875,2013-10-22
"24477",41.759517296,-87.665956653,17875,2013-10-22
"24478",41.901288157,-87.716657298,17875,2013-10-22
"24479",41.782219678,-87.696989431,17875,2013-10-22
"24480",41.796415442,-87.700698345,17875,2013-11-22
"24481",41.816325267,-87.700372427,15000,2013-10-31
"24482",41.884221607,-87.619339059,3200,2013-10-23
"24483",41.853301464,-87.649929695,53000,2013-11-05
"24484",41.88425094,-87.75535438,17875,2014-02-18
"24485",41.8818033,-87.624504274,50000,2013-11-15
"24486",41.879117244,-87.646607192,60000,2013-12-12
"24487",41.896802784,-87.632566102,60000,2013-12-10
"24488",41.950390015,-87.663042123,350000,2013-12-11
"24489",41.819200892,-87.689486032,2e+05,2013-12-11
"24490",41.802031305,-87.656437014,17875,2013-10-24
"24491",41.761920425,-87.628745848,17875,2013-10-24
"24492",41.802359209,-87.588400087,17875,2013-12-13
"24493",41.802361365,-87.588262534,17875,2013-12-13
"24494",42.003026631,-87.810535836,350000,2013-12-13
"24495",41.939015607,-87.741147536,17875,2014-02-21
"24496",41.941522707,-87.677233299,8000,2013-10-25
"24497",41.877044585,-87.725397699,17875,2013-12-10
"24498",41.947317489,-87.656417948,4e+06,2013-12-12
"24499",41.94171397,-87.662471724,250000,2013-12-04
"24500",41.722766132,-87.60705717,17875,2013-11-01
"24501",41.667734173,-87.635703448,17875,2013-11-01
"24502",41.938842307,-87.672429922,17875,2013-12-27
"24503",41.896263653,-87.709783998,4e+07,2014-03-18
"24504",41.674901551,-87.636851722,17875,2013-10-25
"24505",41.933648047,-87.7661803,2635950,2014-04-11
"24506",41.785513327,-87.633465832,17875,2013-10-25
"24507",41.803499823,-87.646346313,17875,2013-10-25
"24508",41.687951235,-87.622482258,17875,2013-10-25
"24509",41.93398856,-87.766191367,4017600,NA
"24510",41.796335938,-87.647817898,17875,2013-11-01
"24511",41.885460532,-87.709525189,17875,2013-10-25
"24512",41.8941336,-87.61817915,2.2e+07,2013-10-25
"24513",41.908135662,-87.710133724,150000,2014-02-24
"24514",41.892889977,-87.691832355,314700,2014-02-10
"24515",41.893011002,-87.691836034,314700,2014-02-11
"24516",41.792856978,-87.657414969,17875,2013-11-01
"24517",41.789885023,-87.665837559,17875,2013-11-01
"24518",41.800420598,-87.666118603,17875,2013-11-01
"24519",41.795066679,-87.672969492,17875,2013-11-01
"24520",41.92475865,-87.690984402,681200,2014-01-23
"24521",41.941349618,-87.673172915,17875,2013-11-13
"24522",41.944889104,-87.666234974,17875,2013-11-20
"24523",41.987302707,-87.728698252,17875,2013-11-14
"24524",41.950959898,-87.718811126,2e+05,2013-12-16
"24525",41.951016385,-87.718812729,2e+05,2013-12-12
"24526",41.938842307,-87.672429922,475000,2013-12-19
"24527",41.677305308,-87.644472358,17875,2013-10-29
"24528",41.905600681,-87.7144076,17875,2013-10-29
"24529",41.905601364,-87.714331715,17875,2013-10-29
"24530",41.891156371,-87.71633434,17875,2013-12-05
"24531",41.90483115,-87.635027745,23569,2013-10-28
"24532",41.917513892,-87.649850703,17875,2014-05-19
"24533",41.901566728,-87.669747046,739000,2013-12-17
"24534",41.984954598,-87.760303823,250000,2013-10-28
"24535",41.885564701,-87.646855083,1.2e+07,2013-10-29
"24536",41.878754377,-87.725881477,17875,2013-10-30
"24537",41.769739864,-87.646805652,17875,2013-10-30
"24538",41.761665092,-87.606556715,17875,2013-10-30
"24539",41.761424494,-87.591942934,17875,2013-10-30
"24540",41.85110748,-87.612866633,6000,2013-11-01
"24541",41.935829181,-87.758598588,17875,2013-11-18
"24542",41.879117244,-87.646607192,63854000,2013-10-29
"24543",41.984275487,-87.760187489,240000,2013-10-29
"24544",41.901566728,-87.669747046,17875,2013-12-26
"24545",41.802346919,-87.589085631,17875,2013-12-05
"24546",41.984503924,-87.759292639,2e+05,2013-10-29
"24547",41.937202159,-87.659808732,250000,2013-12-20
"24548",41.914465292,-87.696963385,17875,2013-12-26
"24549",41.984932676,-87.76138743,250000,2013-10-29
"24550",41.985072498,-87.761094184,250000,2013-10-29
"24551",41.771094181,-87.651701871,17875,2013-11-01
"24552",41.852184834,-87.667910496,17875,2013-11-26
"24553",41.761429583,-87.660570355,17875,2013-11-01
"24554",41.768203565,-87.650704912,17875,2013-11-01
"24555",41.690633915,-87.625556508,17875,2013-11-01
"24556",41.691527394,-87.626610799,17875,2013-11-01
"24557",41.682625017,-87.625196681,17875,2013-11-01
"24558",41.949658492,-87.667861875,17875,2013-11-21
"24559",41.965195985,-87.67981331,360000,2014-03-28
"24560",41.727952398,-87.655686694,17875,2013-10-31
"24561",41.90816932,-87.64834802,328000,2014-01-09
"24562",41.952268127,-87.675557965,250000,2013-12-02
"24563",41.873647023,-87.69997185,17875,2013-11-14
"24564",41.922523403,-87.69569636,295800,2014-03-18
"24565",41.932717178,-87.717636672,314300,2014-01-06
"24566",41.882856533,-87.690384287,342400,2014-03-11
"24567",41.882857295,-87.690312414,342400,2014-06-06
"24568",41.94248613,-87.652896611,17875,2013-10-31
"24569",41.938855488,-87.671480226,17875,2014-05-12
"24570",41.948809226,-87.67765846,17875,2013-12-17
"24571",41.933181221,-87.66960474,3e+05,2014-01-24
"24572",41.940564057,-87.663040716,250000,2013-12-18
"24573",41.940677448,-87.700409321,7500,2013-12-02
"24574",41.854606098,-87.692502142,17875,2013-11-01
"24575",41.949449956,-87.666647083,17875,2013-12-13
"24576",41.791497534,-87.605087021,75877000,2013-11-01
"24577",41.932998745,-87.685756552,8e+05,NA
"24578",41.685175332,-87.64340137,17875,2014-03-07
"24579",41.889814176,-87.754043399,10000,2013-12-02
"24580",41.894908155,-87.652041878,1500000,2014-01-23
"24581",41.931945143,-87.703435009,15000,2013-12-19
"24582",41.897412832,-87.767765981,17875,2013-11-04
"24583",41.904898778,-87.692887788,17875,2013-12-03
"24584",41.877860839,-87.726154266,17875,2013-11-26
"24585",41.837191488,-87.654930172,17875,2013-11-20
"24586",41.790970471,-87.665865683,17875,2013-11-21
"24587",41.89217638,-87.67598969,17875,2014-03-07
"24588",41.952268127,-87.675557965,17875,2013-11-20
"24589",41.74563408,-87.653753711,8e+06,2013-11-04
"24590",41.955946511,-87.690009706,17875,2014-04-16
"24591",41.950390015,-87.663042123,17875,2013-12-17
"24592",41.911527964,-87.650163095,17875,2013-11-20
"24593",41.931735606,-87.655964742,250000,2014-02-13
"24594",41.814653553,-87.618152756,12500,2013-11-05
"24595",41.773295786,-87.64343442,17875,2013-11-06
"24596",41.803944291,-87.607967144,17875,2013-11-06
"24597",41.767418563,-87.650390199,17875,2013-11-06
"24598",41.793135934,-87.658637373,17875,2013-11-06
"24599",41.811117751,-87.608874439,17875,2013-11-06
"24600",41.728969049,-87.594798636,17875,2013-11-06
"24601",41.770576061,-87.668686236,17875,2013-11-06
"24602",41.728969049,-87.594798636,17875,2013-11-06
"24603",41.916452572,-87.719046969,17875,2013-11-08
"24604",41.987211198,-87.728695814,4e+06,2014-05-21
"24605",41.97674562,-87.685423441,17875,2013-11-20
"24606",41.908002955,-87.648050617,2e+06,2013-11-06
"24607",41.9290968,-87.64070998,1e+06,2013-12-13
"24608",41.898094593,-87.700583363,315200,2014-01-07
"24609",41.95333793,-87.745329044,1900000,2014-07-07
"24610",41.893300786,-87.675869861,17875,2013-11-22
"24611",41.985015866,-87.761388026,250000,2013-11-06
"24612",41.798755233,-87.588924982,6000,2013-11-07
"24613",41.935970431,-87.666309338,493400,2013-12-12
"24614",41.883322199,-87.629775097,15000,2013-11-06
"24615",41.878846564,-87.736752691,9000,2013-11-19
"24616",41.881733877,-87.656714878,2500,2013-11-06
"24617",41.832387561,-87.639905887,180000,2014-06-27
"24618",41.938777386,-87.677756513,850000,2014-03-27
"24619",41.678194565,-87.618865012,17875,2013-12-19
"24620",41.786157282,-87.642366473,17875,2013-11-21
"24621",41.920021196,-87.726451416,17875,2014-05-21
"24622",41.911026627,-87.673964687,17875,2013-12-10
"24623",41.973537582,-87.754471767,17875,2013-12-13
"24624",41.933181221,-87.66960474,17875,2014-02-19
"24625",41.935970431,-87.666309338,17875,2013-12-26
"24626",41.910306878,-87.68112572,17875,2013-12-03
"24627",41.821233457,-87.60320676,1200000,2014-02-21
"24628",41.947341202,-87.690552732,2e+05,2014-01-07
"24629",41.990906976,-87.699562478,4043852,2014-03-24
"24630",41.866306561,-87.723421865,17875,2013-12-31
"24631",41.93976136,-87.672015035,17875,2014-01-30
"24632",41.947511406,-87.690557372,2e+05,2014-01-03
"24633",41.951344535,-87.800934766,8000,2013-12-02
"24634",42.01849499,-87.675788025,857587,2013-11-13
"24635",41.911422648,-87.704406739,40000,2014-01-13
"24636",41.917513892,-87.649850703,475000,2014-06-19
"24637",41.911026627,-87.673964687,350000,2013-12-20
"24638",41.699255008,-87.709796827,250000,2013-12-04
"24639",41.892051137,-87.769081795,17875,2013-11-15
"24640",41.769626158,-87.643326873,17875,2013-11-12
"24641",41.765591774,-87.610275835,17875,2013-11-15
"24642",41.762578629,-87.610209012,17875,2013-11-15
"24643",41.76526083,-87.596900241,17875,2013-11-15
"24644",41.761755218,-87.593163143,17875,2013-11-21
"24645",41.770568675,-87.59125401,17875,2013-11-15
"24646",41.897014369,-87.717437726,17875,2013-11-21
"24647",41.703313363,-87.650219142,17875,2013-11-21
"24648",41.947511406,-87.690557372,17875,2013-12-18
"24649",41.914732649,-87.688901063,17875,2013-12-06
"24650",41.89217638,-87.67598969,548500,2014-03-31
"24651",41.767661195,-87.634577958,17875,2013-12-05
"24652",41.876185662,-87.733676231,17875,2013-12-09
"24653",41.962735225,-87.721569957,17875,2013-12-17
"24654",41.951008811,-87.682165512,17875,2013-12-10
"24655",41.753325016,-87.595040758,17875,2013-11-13
"24656",41.884597914,-87.742272626,17875,2013-11-15
"24657",41.738396774,-87.558593261,17875,2013-12-05
"24658",41.866067211,-87.724831327,17875,2013-12-13
"24659",41.857709356,-87.728438902,17875,2013-11-21
"24660",41.865490221,-87.734801451,17875,2013-11-25
"24661",41.897104769,-87.713780858,17875,2013-11-22
"24662",41.853260112,-87.710023276,17875,2013-11-21
"24663",41.679499581,-87.636992813,17875,2013-11-22
"24664",41.675624976,-87.622733614,17875,2013-11-15
"24665",41.706267295,-87.630987831,17875,2013-11-22
"24666",41.752377255,-87.595368152,17875,2013-11-22
"24667",41.870148116,-87.745526969,17875,2013-11-22
"24668",41.91775523,-87.671988163,17875,2013-12-13
"24669",41.964232132,-87.683371043,17875,2013-12-05
"24670",41.901940178,-87.690887921,2e+05,NA
"24671",41.682598156,-87.628955338,17875,2013-11-22
"24672",41.891862685,-87.632736028,17875,2013-12-16
"24673",41.731491946,-87.650934884,17875,2013-12-19
"24674",41.918039402,-87.650454764,17875,2014-05-02
"24675",41.918039402,-87.650454764,17875,2014-05-02
"24676",41.948557658,-87.661485452,17875,2014-02-20
"24677",41.940438474,-87.659131655,250000,2014-01-07
"24678",41.730342638,-87.606817897,17875,2013-11-26
"24679",41.80541553,-87.6589521,17875,2013-12-31
"24680",41.915403437,-87.645860194,17875,2013-12-12
"24681",41.889906311,-87.672343415,950000,2014-04-17
"24682",42.015011703,-87.66452241,8960000,2014-05-30
"24683",41.881241457,-87.674282534,20000,2013-11-18
"24684",41.917541127,-87.64862901,7000,2013-11-18
"24685",41.89339815,-87.670599449,710400,2014-01-15
"24686",41.771089802,-87.683564439,350000,2014-01-31
"24687",41.854540823,-87.661372432,1000,2013-12-05
"24688",41.854540823,-87.661372432,1000,2013-12-05
"24689",41.974128183,-87.655095893,17875,2013-12-19
"24690",41.771555742,-87.643378922,28125,2013-11-15
"24691",41.771781162,-87.643385069,28125,2013-11-15
"24692",41.771612081,-87.643380486,17875,2013-11-15
"24693",41.915610705,-87.713806375,17875,2013-11-18
"24694",41.844861653,-87.646292135,330000,2014-01-27
"24695",41.927092261,-87.680208493,4e+06,2014-07-03
"24696",41.886923068,-87.625277939,95000,2014-01-29
"24697",41.893065442,-87.67684873,750000,2013-12-02
"24698",41.8818033,-87.624504274,60000,2013-11-20
"24699",41.774034343,-87.786654144,120000,2013-11-19
"24700",41.859549182,-87.643702206,17875,2014-04-10
"24701",41.916456745,-87.692125678,17875,2014-02-18
"24702",41.896144537,-87.727486325,17875,2013-11-19
"24703",41.770347367,-87.67559795,17875,2013-11-25
"24704",41.764828898,-87.637236489,17875,2013-12-06
"24705",41.764472492,-87.653029441,17875,2013-11-25
"24706",41.768260083,-87.643104068,17875,2013-11-25
"24707",41.742267281,-87.661760483,17875,2013-11-25
"24708",41.784539958,-87.65326597,17875,2013-11-25
"24709",41.785870112,-87.673013601,17875,2013-11-20
"24710",41.912041739,-87.707566205,17875,2013-12-10
"24711",41.877737747,-87.750208543,17875,2013-12-09
"24712",41.939382299,-87.766381359,17875,2014-05-22
"24713",41.95077231,-87.66736341,17875,2013-12-18
"24714",41.929952802,-87.646637186,17875,2013-12-11
"24715",41.951659276,-87.680044087,250000,2014-01-27
"24716",41.998268273,-87.663280302,2e+06,2013-11-19
"24717",41.939301987,-87.694665612,17875,2013-11-20
"24718",41.892889977,-87.691832355,17875,2014-01-30
"24719",41.88801941,-87.6864519,17875,2013-11-20
"24720",41.925956225,-87.667530953,17875,2013-12-27
"24721",41.917714876,-87.760765027,17875,2013-12-23
"24722",41.905566681,-87.695523311,17875,2014-02-07
"24723",41.807390895,-87.752416353,250000,2014-04-04
"24724",41.910499817,-87.63679025,350000,2014-07-30
"24725",41.883232279,-87.727472051,17875,2013-11-21
"24726",41.885338539,-87.701680345,17875,2013-11-21
"24727",41.971470271,-87.756104156,175000,2014-02-07
"24728",41.902577262,-87.724472093,17875,2013-12-10
"24729",41.781458259,-87.660377506,15000,2014-04-17
"24730",41.909074986,-87.648078696,3000,2013-11-25
"24731",41.881407212,-87.637155093,2000,2013-11-25
"24732",41.948809226,-87.67765846,250000,2014-02-04
"24733",41.901940178,-87.690887921,17875,2013-12-31
"24734",41.945833081,-87.678377181,845500,2014-07-07
"24735",41.948593199,-87.666331602,17875,2013-12-12
"24736",41.917361801,-87.647134765,17875,2013-12-06
"24737",41.917309755,-87.647132907,17875,2013-12-06
"24738",41.917086425,-87.742224373,17875,2014-10-02
"24739",41.877726196,-87.654284904,8e+05,2014-08-18
"24740",41.822224006,-87.689864902,180000,2014-01-21
"24741",41.946638585,-87.654163157,250000,2014-02-03
"24742",41.938854476,-87.671553279,250000,NA
"24743",41.938853464,-87.671626332,350000,2014-02-03
"24744",41.974192495,-87.69002582,17875,2013-12-05
"24745",41.974193848,-87.689954186,17875,2013-12-05
"24746",41.764554522,-87.591102102,17875,2014-01-14
"24747",41.76499651,-87.591239552,17875,2014-01-14
"24748",41.764300552,-87.591745645,17875,2014-01-14
"24749",41.971470271,-87.756104156,17875,2014-04-03
"24750",41.861905719,-87.72612156,17875,2013-12-16
"24751",41.685927196,-87.61696904,17875,2013-12-30
"24752",41.872594743,-87.71230399,17875,2013-12-16
"24753",41.876860107,-87.692477931,17875,2013-12-16
"24754",41.876277918,-87.726401591,17875,2014-07-29
"24755",41.947341202,-87.690552732,17875,2014-01-09
"24756",41.89339815,-87.670599449,17875,2014-03-17
"24757",41.839239182,-87.657822692,2e+05,2014-02-11
"24758",41.824500018,-87.694855635,145000,2014-01-24
"24759",41.824501612,-87.694779687,145000,2014-01-24
"24760",41.90028971,-87.670933165,592300,2014-02-04
"24761",41.891368301,-87.66973728,495000,2014-03-24
"24762",41.894022483,-87.689906189,366600,2014-01-15
"24763",41.855659944,-87.656503905,17875,2013-12-30
"24764",41.977828824,-87.656306612,17875,2014-01-14
"24765",41.897640097,-87.627549792,2.5e+07,2013-11-27
"24766",41.767960688,-87.588953559,17875,2013-12-11
"24767",41.835945176,-87.67567756,17875,2013-12-20
"24768",41.822019262,-87.689858718,190000,2014-01-09
"24769",41.908416048,-87.671863146,50000,2014-01-06
"24770",41.887880797,-87.636438481,3500000,2013-11-27
"24771",41.940970126,-87.659147334,17875,2013-12-18
"24772",41.974128183,-87.655095893,4203923,2014-03-11
"24773",41.944348869,-87.655568564,250000,2014-02-13
"24774",41.935318443,-87.67807043,250000,2014-02-25
"24775",41.948593199,-87.666331602,950000,2014-01-23
"24776",41.951817453,-87.678836043,250000,2014-04-02
"24777",41.968238461,-87.672730394,250000,2014-02-20
"24778",41.680960437,-87.632213103,17875,2013-12-11
"24779",41.975451076,-87.665485251,8510,2014-05-06
"24780",41.962735225,-87.721569957,250000,2014-02-21
"24781",41.902726866,-87.674951941,7500,NA
"24782",41.792236263,-87.781856168,17875,2014-04-18
"24783",41.749137631,-87.600126706,17875,2013-12-02
"24784",41.866344242,-87.720529632,17875,2014-01-13
"24785",41.894109748,-87.682708085,17875,2014-01-30
"24786",41.916640619,-87.637485496,3600000,2014-10-22
"24787",41.929186511,-87.640437908,1050000,2014-05-01
"24788",41.834842917,-87.613390014,15000,2013-12-06
"24789",41.772807591,-87.662954478,17875,2013-12-30
"24790",41.896606416,-87.697822733,17875,2013-12-16
